time, objectID, x, y, class
3448.9597,19,12.06,27.54,2
3449.0599,19,12,27.57,2
3449.1594,19,12,27.57,2
3449.2596,19,12,27.6,2
3449.3598,19,12,27.57,2
3449.4594,19,12.03,27.57,2
3449.5595,19,12.03,27.57,2
3449.6597,19,12.12,27.57,2
3449.7599,19,12.12,27.54,2
3449.8595,19,12.12,27.57,2
3449.9597,19,12.09,27.57,2
3450.0599,19,12.09,27.57,2
3450.1594,19,12.09,27.57,2
3450.3598,19,12.09,27.57,2
3450.4593,19,12.06,27.57,2
3450.5595,19,12.03,27.6,2
3450.7593,19,12.06,27.54,2
3450.8594,19,12.06,27.51,2
3451.0598,19,12.06,27.48,2
3452.4599,20,27.24,17.28,2
3452.5595,20,27.21,17.25,2
3452.6597,20,27.24,17.25,2
3452.7599,20,27.24,17.25,2
3441.5598,21,9.75,10.59,2
3441.66,21,9.75,10.59,2
3441.7595,21,9.72,10.56,2
3441.8597,21,9.72,10.56,2
3441.9599,21,9.75,10.5,2
3442.0594,21,9.81,10.44,2
3442.1596,21,9.93,10.32,2
3442.4595,21,10.53,10.2,2
3442.5597,21,10.71,10.05,2
3442.6599,21,10.83,9.96,2
3442.7595,21,10.95,9.84,2
3442.8597,21,11.07,9.75,2
3442.9599,21,11.19,9.63,2
3443.0594,21,11.28,9.54,2
3443.1596,21,11.37,9.45,2
3443.2598,21,11.52,9.39,2
3443.3593,21,11.79,9.3,2
3443.4595,21,12,9.21,2
3443.5597,21,12.18,9.15,2
3443.6599,21,12.33,9.12,2
3443.7594,21,12.42,9.06,2
3443.8596,21,12.54,9.03,2
3443.9598,21,12.63,9,2
3444.0594,21,12.75,8.97,2
3444.1596,21,12.81,8.94,2
3444.2598,21,12.9,8.88,2
3444.36,21,13.08,8.82,2
3444.4595,21,13.2,8.76,2
3444.5597,21,13.41,8.64,2
3444.6599,21,13.59,8.55,2
3444.7594,21,13.74,8.46,2
3444.8596,21,13.89,8.37,2
3444.9598,21,14.01,8.28,2
3445.0593,21,14.16,8.22,2
3445.1595,21,14.28,8.19,2
3445.2597,21,14.43,8.07,2
3445.3599,21,14.55,8.04,2
3445.4595,21,14.7,7.98,2
3445.5597,21,15,7.98,2
3445.6598,21,15.24,8.01,2
3445.7594,21,15.45,7.98,2
3445.8596,21,15.6,7.95,2
3445.9598,21,15.78,7.89,2
3446.0593,21,15.93,7.86,2
3446.1595,21,16.11,7.86,2
3446.2597,21,16.23,7.8,2
3446.3592,21,16.38,7.68,2
3446.4594,21,16.56,7.62,2
3446.5596,21,16.71,7.56,2
3446.6598,21,16.83,7.5,2
3446.76,21,16.92,7.44,2
3446.8596,21,17.01,7.38,2
3446.9597,21,17.1,7.35,2
3447.0599,21,17.16,7.32,2
3447.1595,21,17.22,7.26,2
3447.2597,21,17.28,7.2,2
3447.3599,21,17.34,7.11,2
3447.4594,21,17.46,6.99,2
3447.5596,21,17.58,6.87,2
3447.6598,21,17.82,6.75,2
3447.7593,21,18,6.63,2
3447.8595,21,18.15,6.57,2
3447.9597,21,18.3,6.51,2
3448.0593,21,18.42,6.48,2
3448.1595,21,18.48,6.42,2
3448.2596,21,18.57,6.33,2
3448.3598,21,18.63,6.21,2
3448.4594,21,18.72,6.12,2
3448.6598,21,19.02,5.82,2
3448.7593,21,19.14,5.7,2
3448.8595,21,19.29,5.67,2
3448.9597,21,19.44,5.61,2
3449.0599,21,19.56,5.58,2
3449.1594,21,19.68,5.49,2
3449.2596,21,19.8,5.43,2
3449.3598,21,19.89,5.34,2
3449.4594,21,20.01,5.28,2
3449.5595,21,20.13,5.19,2
3449.6597,21,20.22,5.13,2
3449.8595,21,20.43,4.89,2
3449.9597,21,20.46,4.8,2
3450.0599,21,20.55,4.71,2
3450.1594,21,20.64,4.62,2
3450.2596,21,20.73,4.53,2
3450.6597,21,21.36,4.23,2
3450.8594,21,21.66,4.02,2
