time, objectID, x, y, class
1667.5552,10,34.2,27.05,1
1667.6548,10,34.2,27.1,1
1667.755,10,34.2,27.1,1
1667.8552,10,34.2,27.1,1
1667.9554,10,34.15,27.15,1
1668.0549,10,34.15,27.1,1
1668.1551,10,34.15,27.1,1
1668.2553,10,34.15,27.05,1
1668.3548,10,34.15,27.1,1
1668.455,10,34.15,27.15,1
1668.5552,10,34.1,27.15,1
1668.6547,10,34.15,27.15,1
1668.7549,10,34.2,27.05,1
1668.8551,10,34.2,27.1,1
1668.9547,10,34.2,27.1,1
1669.0549,10,34.15,27.1,1
1669.1551,10,34.15,27.1,1
1669.2553,10,34.25,27.1,1
1669.3548,10,34.25,27.1,1
1669.455,10,34.25,27.15,1
1669.5552,10,34.25,27.15,1
1669.6554,10,34.2,27.15,1
1669.7549,10,34.25,27.15,1
1669.8551,10,34.2,27.15,1
1669.9553,10,34.2,27.15,1
1670.0548,10,34.15,27.2,1
1670.155,10,34.15,27.15,1
1670.2552,10,34.15,27.15,1
1670.3554,10,34.2,27.15,1
1670.455,10,34.2,27.1,1
1670.5552,10,34.25,27.1,1
1670.6553,10,34.2,27.15,1
1670.7549,10,34.2,27.2,1
1670.8551,10,34.2,27.1,1
1670.9553,10,34.25,27.15,1
1671.0548,10,34.25,27.15,1
1671.155,10,34.25,27.1,1
1671.2552,10,34.25,27.1,1
1671.3547,10,34.25,27.1,1
1671.4549,10,34.25,27.1,1
1671.5551,10,34.15,27.1,1
1671.6553,10,34.2,27.1,1
1671.7549,10,34.15,27.1,1
1671.8551,10,34.15,27.1,1
1671.9552,10,34.2,27.1,1
1672.0548,10,34.2,27.1,1
1672.155,10,34.15,27.1,1
1672.2552,10,34.15,27.1,1
1672.3554,10,34.2,27.15,1
1672.4549,10,34.2,27.2,1
1672.5551,10,34.25,27.1,1
1672.6553,10,34.3,27.15,1
1672.7548,10,34.25,27.1,1
1672.855,10,34.2,27.1,1
1672.9552,10,34.2,27.1,1
1673.0548,10,34.2,27.15,1
1673.155,10,34.15,27.1,1
1673.2551,10,34.15,27.15,1
1673.3553,10,34.1,27.15,1
1673.4549,10,34.1,27.15,1
1673.5551,10,34.15,27.1,1
1673.6553,10,34.15,27.1,1
1673.7548,10,34.25,27.05,1
1673.855,10,34.2,27.05,1
1673.9552,10,34.25,27.05,1
1674.0547,10,34.2,27.1,1
1674.1549,10,34.15,27.1,1
1674.2551,10,34.15,27.15,1
1674.3553,10,34.15,27.15,1
1674.4548,10,34.15,27.15,1
1674.555,10,34.2,27.15,1
1674.6552,10,34.2,27.05,1
1674.7548,10,34.2,27.05,1
1674.855,10,34.2,27.1,1
1674.9552,10,34.2,27.1,1
1675.0547,10,34.2,27.1,1
1675.1549,10,34.2,27.1,1
1675.2551,10,34.15,27.1,1
1675.3553,10,34.15,27.15,1
1675.4548,10,34.15,27.15,1
1675.555,10,34.15,27.2,1
1675.6552,10,34.25,27.15,1
1675.7547,10,34.25,27.2,1
1675.8549,10,34.25,27.2,1
1675.9551,10,34.35,27.15,1
1676.0553,10,34.3,27.15,1
1676.1549,10,34.25,27.15,1
1676.2551,10,34.2,27.15,1
1676.3553,10,34.25,27.15,1
1676.4548,10,34.15,27.15,1
1676.555,10,34.2,27.1,1
1676.6552,10,34.15,27.1,1
1676.7547,10,34.2,27.1,1
1676.8549,10,34.2,27.1,1
1676.9551,10,34.25,27.1,1
1677.0553,10,34.2,27.15,1
1677.1548,10,34.2,27.2,1
